disasterNumber,damagedCity,damagedStateAbbreviation,damagedZipCode,householdComposition,grossIncome,specialNeeds,ownRent,residenceType,homeOwnersInsurance,floodInsurance,inspected,rpfvl,habitabilityRepairsRequired,destroyed,waterLevel,highWaterLocation,floodDamage,foundationDamage,foundationDamageAmount,roofDamage,roofDamageAmount,tsaEligible,tsaCheckedIn,rentalAssistanceEligible,rentalAssistanceAmount,repairAssistanceEligible,repairAmount,replacementAssistanceEligible,replacementAmount,sbaEligible,renterDamageLevel,rentalAssistanceEndDate,rentalResourceCity,rentalResourceStateAbbreviation,rentalResourceZipCode,primaryResidence,personalPropertyEligible,ppfvl,censusBlockId,id,censusYear
4559,ALEXANDRIA,LA,71302.0,2.0,20000.0,0.0,Renter,Apartment,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,1280.0,0.0,,0.0,,1.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,1208.1,220790127001021.0,3d835838-40b3-4600-9751-ba53d4189b9f,2020.0
4332,HOUSTON,TX,77015.0,1.0,13000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482012328002002.0,1a03931f-c835-423e-b0f9-43519d45dd92,2010.0
4611,LIVINGSTON,LA,70754.0,3.0,90000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220630402043047.0,ae4d0eb6-8e59-4df8-bded-5c3473aee74e,2020.0
4332,KATY,TX,77449.0,1.0,75000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482015429003033.0,89abd5c8-1e72-4ead-85b6-ac1355f2dd30,2010.0
4337,TAMPA,FL,33614.0,3.0,17000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1014.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120570118034003.0,a32c7d5a-2242-4347-92b2-1a095ecc846f,2010.0
4337,FORT MYERS,FL,33905.0,3.0,7450.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,920.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710003014029.0,825f08dd-615a-47a5-a3c9-04c5f036b3fb,2010.0
4337,LOXAHATCHEE,FL,33470.0,4.0,8796.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120990078091091.0,bb91213a-6aec-4ffc-8030-5adf303314c9,2010.0
4339,CAROLINA,PR,983.0,5.0,7920.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720310502413009.0,fa9acdf0-6375-42db-a2a5-fa1963df665e,2010.0
4337,MARATHON,FL,33050.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120879713001000.0,e4622fd1-0758-4480-b1bd-e7d00ded922c,2010.0
4339,JUNCOS,PR,777.0,4.0,14000.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,243.81,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,1.0,734.54,0.0,,0.0,,,,,,1.0,1.0,292.25,720775001001004.0,e7d3e168-90f6-48e0-8fb6-93ab1fcca929,2010.0
4332,HOUSTON,TX,77064.0,5.0,20000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482015516001005.0,d3118e98-817f-4a48-90d2-9409287668de,2010.0
4337,WINTER HAVEN,FL,33881.0,1.0,13500.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,341.7,121050137023028.0,687a5892-92cd-4b58-b2d0-a645d9352d5f,2010.0
4337,LONGWOOD,FL,32779.0,4.0,90000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121170216092008.0,9cb52c4a-5d0e-48e5-910e-278aa0ba83df,2010.0
4393,TURKEY,NC,28393.0,5.0,25792.0,1.0,Owner,Mobile Home,0.0,0.0,1.0,41.44,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,371639701002024.0,ca4cff13-4e53-4594-b7e3-8ecc64b096d1,2010.0
4611,PONCHATOULA,LA,70454.0,4.0,120000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,221059545054007.0,0ee05a67-0e1c-47de-9a06-b87404d1b325,2020.0
4337,CRYSTAL RIVER,FL,34428.0,1.0,17796.0,0.0,Renter,House/Duplex,0.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120174505002051.0,97b863b7-d21e-45e0-9d89-363779a8a88d,2010.0
4337,FORT MYERS,FL,33967.0,3.0,40000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710502051021.0,f680e7b7-2a5a-4249-9435-f4123b0bf9f3,2010.0
4337,OCALA,FL,34475.0,2.0,,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,820.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120830017001054.0,eb575b30-34ac-4b37-bbac-1c1ea54a9d46,2010.0
4337,DORAL,FL,33178.0,3.0,26832.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860090342002.0,b500a5af-b96f-4518-a053-eb15678f9556,2010.0
4337,BEVERLY HILLS,FL,34465.0,2.0,21600.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120174502011028.0,dc49fb81-25ea-4012-9cc0-e74a07a83471,2010.0
4337,MIAMI,FL,33193.0,4.0,22000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860178002000.0,e324e4c0-3b1f-42f6-853d-9d6eb4abf3af,2010.0
4337,OVIEDO,FL,32765.0,1.0,0.0,0.0,Owner,Mobile Home,0.0,0.0,1.0,499.5,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121170213151001.0,4bb72741-a9d6-4778-890a-6b3bda2b9868,2010.0
4339,GUAYAMA,PR,784.0,1.0,8500.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,,90ac0c21-24c8-47d5-af03-d793eb2084bd,
4393,NEW BERN,NC,28562.0,3.0,20000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,370499605003010.0,3ab4ca60-1897-4d1e-8e26-64ed0c968be9,2010.0
4611,HARVEY,LA,70058.0,1.0,34914.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220510278181010.0,ca91ded0-f984-4db8-a99d-eb636fcd48f1,2020.0
4611,METAIRIE,LA,70005.0,1.0,26000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220510293004002.0,b3ab1659-6521-4dc8-a764-63b792bf7e2d,2020.0
4332,HOUSTON,TX,77072.0,1.0,,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482014524001002.0,d902ac07-d23c-46c3-ae48-73c76b45f0fd,2010.0
4337,FORT WHITE,FL,32038.0,4.0,3600.0,0.0,Owner,Mobile Home,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,740.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120231109012060.0,c15ce260-6136-4267-877c-aacdcdb9f4a8,2010.0
4337,DELTONA,FL,32725.0,2.0,35000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121270910222039.0,3d613cd9-6dee-497c-a8ab-8ed3fc066e35,2010.0
4339,RIO GRANDE,PR,745.0,3.0,15600.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721191301011027.0,3a61fc0b-710d-4bf1-a5fe-a74d988a904e,2010.0
4337,PEMBROKE PINES,FL,33332.0,5.0,67899.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110703141032.0,6bbf3b11-a7dd-4873-a709-1e7269c90735,2010.0
4337,VENICE,FL,34293.0,1.0,37274.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,1.0,1063.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121150025052038.0,f9873106-8b54-4471-9e4e-1682653928e3,2010.0
4337,OAKLAND PARK,FL,33311.0,1.0,60000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120110508003011.0,178811ad-bb2e-460f-9085-b818b4ea3913,2010.0
4337,NORTH PORT,FL,34286.0,6.0,107000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121150027122241.0,573a184e-3b44-4d53-88de-eeff3e651873,2010.0
4339,SABANA SECA,PR,952.0,3.0,26234.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,4590.28,1.0,0.0,0.0,,0.0,0.0,,1.0,3511.9,1.0,0.0,1.0,1106.0,1.0,4590.28,0.0,,0.0,,,,,,1.0,1.0,3447.66,721371212003003.0,eb388ae2-2b46-4854-99f3-277556c4eeed,2010.0
4332,HOUSTON,TX,77028.0,1.0,30000.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,7887.68,1.0,0.0,4.0,,1.0,0.0,,0.0,,0.0,0.0,1.0,1594.0,1.0,7887.68,0.0,,0.0,,,,,,1.0,0.0,935.73,482012308002026.0,51967087-d742-41fa-83c1-f8dcf30036eb,2010.0
4339,TOA BAJA,PR,949.0,3.0,50000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,1.0,0.0,12.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1486.0,0.0,,0.0,,1.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,1336.98,721371220021025.0,c5c0f76d-bb61-474b-a5c5-693418992c1b,2010.0
4337,DELTONA,FL,32738.0,5.0,,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121270910211007.0,d2e2151a-b780-474f-949d-b69c07491ea0,2010.0
4337,MIAMI,FL,33193.0,2.0,25000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860177001009.0,635a2867-cce2-4033-93d5-5aedbc6bcb1b,2010.0
4337,SUNRISE,FL,33351.0,3.0,30000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1307.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120110601141014.0,5319c6d8-0ef2-4794-8cd4-3d4fa80dfdb5,2010.0
4337,MELROSE,FL,32666.0,2.0,9600.0,1.0,Owner,House/Duplex,1.0,0.0,1.0,499.5,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120010020001001.0,4b373f24-6fdf-406b-833a-bc6328f1a08f,2010.0
4337,KEY WEST,FL,33040.0,3.0,15000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120879718004012.0,486ffff6-f7ca-4ebf-903f-f5fdf032eae6,2010.0
4337,PORT ST. LUCIE,FL,34953.0,3.0,,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1034.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121113821114058.0,5bd9e66b-9c36-48da-9a06-d23d8e125d02,2010.0
4339,QUEBRADILLAS,PR,678.0,3.0,24000.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721153302002009.0,bdd36f32-b41b-4176-b087-d522e7167ea3,2010.0
4339,BAYAMON,PR,959.0,2.0,33600.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,553.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720210310311013.0,640b75c7-105a-479e-b31a-ad28284b683c,2010.0
4339,SAN JUAN,PR,926.0,3.0,46185.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,721270100021012.0,ace3c87d-cc08-4bee-878b-50f8d2eaf1e8,2010.0
4586,GARLAND,TX,75043.0,4.0,44000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,1.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,Renter-Moderate Damage(Renter No Cost),,,,,1.0,0.0,225.0,481130181481007.0,9a909115-a2e9-4524-b0d2-c1286e886f78,2020.0
4611,LAPLACE,LA,70068.0,2.0,48000.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220950703002002.0,7a5a82eb-d1e6-494f-8667-914ff248a9fb,2020.0
4332,CORPUS CHRISTI,TX,78412.0,4.0,,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,483550033052000.0,2772f24d-0e76-4f29-a1f4-8cf5e3837ef4,2010.0
4332,HOUSTON,TX,77014.0,2.0,290000.0,0.0,Renter,Apartment,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,482015504011011.0,1077bb0c-14e6-4535-af31-deb0e25abd35,2010.0
4337,HIALEAH,FL,33013.0,1.0,,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860006072009.0,854bac44-d0dd-4c2b-b339-56839d4cfbb7,2010.0
4337,LEHIGH ACRES,FL,33971.0,2.0,5000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120710401212008.0,e07c8bda-e991-49b6-a221-cb62d12adaff,2010.0
4337,TAMPA,FL,33613.0,2.0,17472.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1014.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120570108183000.0,f559f3ea-52f2-4cd4-82a0-03b5fe92305f,2010.0
4337,KISSIMMEE,FL,34741.0,6.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120970422003004.0,d89794bf-e8d2-45db-b5ba-567235b8593f,2010.0
4339,BAYAMON,PR,961.0,1.0,,0.0,Owner,Condo,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720210303004025.0,adc76854-8224-41c2-ac2c-537c273f50f2,2010.0
4611,NEW ORLEANS,LA,70127.0,2.0,55321.0,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220710017234008.0,333b1bef-8e20-41a8-af62-5b8018f962dc,2020.0
4332,HOUSTON,TX,77087.0,1.0,24000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482013326002032.0,5a8c9756-6cf8-46ac-93fd-6aa9770a6caf,2010.0
4337,MIAMI,FL,33176.0,1.0,,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1295.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120860082061017.0,a66b779f-3b8d-4e57-929e-fabb9f3c4b21,2010.0
4337,CAPE CORAL,FL,33990.0,1.0,,0.0,Owner,Condo,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120710103073028.0,c791faed-24e8-4f30-bf7e-34dc1df1553a,2010.0
4337,POMONA PARK,FL,32181.0,2.0,0.0,0.0,Renter,Mobile Home,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121079512002027.0,f1d0cff4-dbb6-49f0-b600-380d430bee16,2010.0
4339,CAGUAS,PR,725.0,2.0,2578.0,0.0,Owner,Townhouse,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,720252001003003.0,e82b2535-8d9b-4306-bf19-cbdedd7e5813,2010.0
4586,SUGAR LAND,TX,77498.0,1.0,22000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,481576723042016.0,f92e1730-c2d2-4467-a693-441d6c176f35,2020.0
4332,SANTA FE,TX,77517.0,5.0,33600.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,1.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,2095.12,481677235024010.0,da969485-8a58-45ea-8d7e-fa0fa3d699f8,2010.0
4337,NAPLES,FL,34116.0,2.0,34212.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120210104113028.0,32d0fb32-fead-4e80-a8b1-540b01f3743f,2010.0
4337,HAINES CITY,FL,33844.0,1.0,,0.0,Owner,Mobile Home,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121050127001006.0,ab299d47-0b49-4622-88d5-53ba52bbbb23,2010.0
4337,ST. PETERSBURG,FL,33711.0,3.0,60000.0,0.0,Renter,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,1.0,1014.0,0.0,,0.0,,0.0,,,,,,1.0,0.0,,121030208005004.0,3e3885b1-722e-4b8a-bc43-f6a4739f4e70,2010.0
4337,DELTONA,FL,32725.0,6.0,35731.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121270910193025.0,c9f5d77c-8213-4e77-8270-3b49ee6a495e,2010.0
4337,DAYTONA BEACH,FL,32114.0,3.0,120000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,121270816002030.0,53e657a6-a015-4555-a1a7-18d44c7779a3,2010.0
4337,FORT MYERS,FL,33916.0,3.0,15000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120710012013013.0,bda9e008-4763-485f-a2f1-cb62fe93ef55,2010.0
4337,LAKELAND,FL,33803.0,2.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,10000.0,1.0,0.0,3.0,,1.0,0.0,,0.0,,1.0,0.0,1.0,1676.0,1.0,10000.0,0.0,,0.0,,,,,,1.0,0.0,341.7,121050120031022.0,24f07428-1888-4184-99a1-40191810b3de,2010.0
4339,CAMUY,PR,627.0,1.0,39460.0,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,720273201002018.0,200616bb-8b8b-43b0-ae78-048bc6b309b5,2010.0
4339,ARECIBO,PR,612.0,2.0,2880.0,0.0,Renter,Apartment,0.0,0.0,1.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,1.0,1011.56,720133019001024.0,b09f64c5-5155-42df-9233-e4ff3a247569,2010.0
4399,GREENWOOD,FL,32443.0,3.0,10908.0,0.0,Owner,House/Duplex,1.0,0.0,1.0,87.3,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120632108002017.0,dba8f591-6e4a-42e6-9155-1399b65c2a82,2010.0
4559,ALEXANDRIA,LA,71302.0,1.0,1500.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220790125003038.0,bdb1d5ee-3aed-4966-bdff-cd864dc8e025,2020.0
4332,PORTLAND,TX,78374.0,2.0,80000.0,0.0,Owner,House/Duplex,1.0,1.0,1.0,281.59,0.0,0.0,0.0,,0.0,0.0,,1.0,61.75,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,484090107002119.0,98298038-c88c-4514-bba1-110a4eb2021f,2010.0
4332,HOUSTON,TX,77031.0,1.0,27000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,482014232023012.0,22a2a622-cd60-41c9-aee0-1b4b6db89efa,2010.0
4337,JACKSONVILLE,FL,32210.0,1.0,,0.0,Owner,House/Duplex,1.0,1.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120310134041014.0,a2ea8db4-edcf-437f-996c-ea0deacab8fd,2010.0
4337,LAKE WORTH,FL,33461.0,4.0,,0.0,Renter,Townhouse,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120990046021002.0,8a93cff0-d0f6-4f88-9fd7-80983498a8c0,2010.0
4337,HIALEAH,FL,33014.0,1.0,2000.0,0.0,Renter,House/Duplex,0.0,0.0,1.0,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,120860093071018.0,a1dcebae-68bc-4ae6-92d2-708ec7108006,2010.0
4339,YAUCO,PR,698.0,4.0,21900.0,0.0,Owner,House/Duplex,0.0,0.0,1.0,153.22,0.0,0.0,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,721537505011017.0,f7f4e46e-715a-4311-bfba-4038451f0023,2010.0
4339,BAYAMON,PR,956.0,3.0,,0.0,Owner,House/Duplex,0.0,0.0,1.0,81.5,0.0,0.0,0.0,,0.0,0.0,,1.0,21.35,1.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,0.0,,66513cda-2f5b-4507-9389-3fe586956115,
4399,TALLAHASSEE,FL,32303.0,3.0,,0.0,Owner,House/Duplex,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,120730022053000.0,803b715c-21be-4a2d-996a-eb80e9d5e0f1,2010.0
4559,SULPHUR,LA,70663.0,4.0,85000.0,0.0,Owner,House/Duplex,1.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,220190031011026.0,7fb08a5e-70c8-40ce-aafa-fad5425335c7,2020.0
4337,JACKSONVILLE,FL,32225.0,3.0,29000.0,0.0,Renter,Apartment,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,,1.0,0.0,,120310143341011.0,6dad1d87-ce3b-44c2-9d63-e0215c7fbadd,2010.0
